Timestamp,Sensor 1 (mm),Sensor 2 (mm)
2025-07-12 18:25:07.871,137.0,167.4560546875
2025-07-12 18:25:07.905,137.0,167.431640625
2025-07-12 18:25:07.939,137.0,167.3583984375
2025-07-12 18:25:07.973,137.0,167.431640625
2025-07-12 18:25:08.006,137.0,167.1630859375
2025-07-12 18:25:08.041,137.0,166.8701171875
2025-07-12 18:25:08.075,137.0,166.3818359375
2025-07-12 18:25:08.109,137.0,166.650390625
2025-07-12 18:25:08.143,137.0,166.9677734375
2025-07-12 18:25:08.177,137.0,167.138671875
2025-07-12 18:25:08.211,137.0,167.0166015625
2025-07-12 18:25:08.245,137.0,166.845703125
2025-07-12 18:25:08.279,137.0,166.69921875
2025-07-12 18:25:08.313,137.0,166.748046875
2025-07-12 18:25:08.347,137.0,167.0166015625
2025-07-12 18:25:08.381,137.0,167.041015625
2025-07-12 18:25:08.416,137.0,167.0654296875
2025-07-12 18:25:08.450,137.0,166.9189453125
2025-07-12 18:25:08.485,137.0,166.8701171875
2025-07-12 18:25:08.519,137.0,166.7236328125
2025-07-12 18:25:08.553,137.0,166.7236328125
2025-07-12 18:25:08.587,137.0,166.9921875
2025-07-12 18:25:08.621,137.0,167.2607421875
2025-07-12 18:25:08.655,137.0,167.3095703125
2025-07-12 18:25:08.689,137.0,168.3349609375
2025-07-12 18:25:08.723,137.0,167.578125
2025-07-12 18:25:08.757,137.0,166.650390625
2025-07-12 18:25:08.791,137.0,165.72265625
2025-07-12 18:25:08.825,137.0,165.3564453125
2025-07-12 18:25:08.858,137.0,165.380859375
2025-07-12 18:25:08.892,137.0,165.8447265625
2025-07-12 18:25:08.926,137.0,166.11328125
2025-07-12 18:25:08.960,137.0,166.7236328125
2025-07-12 18:25:08.994,137.0,166.748046875
2025-07-12 18:25:09.028,137.0,166.552734375
2025-07-12 18:25:09.062,137.0,166.30859375
2025-07-12 18:25:09.096,137.0,166.1376953125
2025-07-12 18:25:09.130,137.0,166.2353515625
2025-07-12 18:25:09.165,137.0,166.5771484375
2025-07-12 18:25:09.199,137.0,166.7236328125
2025-07-12 18:25:09.233,137.0,166.7236328125
2025-07-12 18:25:09.267,137.0,166.6015625
2025-07-12 18:25:09.301,137.0,166.4306640625
2025-07-12 18:25:09.335,137.0,166.4306640625
2025-07-12 18:25:09.370,137.0,166.3330078125
2025-07-12 18:25:09.404,137.0,166.2353515625
2025-07-12 18:25:09.438,137.0,166.1865234375
2025-07-12 18:25:09.472,137.0,166.1865234375
2025-07-12 18:25:09.506,137.0,166.2109375
2025-07-12 18:25:09.540,137.0,166.2353515625
2025-07-12 18:25:09.574,137.0,166.357421875
2025-07-12 18:25:09.608,137.0,166.357421875
2025-07-12 18:25:09.642,137.0,166.4306640625
2025-07-12 18:25:09.675,137.0,166.4306640625
2025-07-12 18:25:09.710,137.0,166.2353515625
2025-07-12 18:25:09.744,137.0,165.966796875
2025-07-12 18:25:09.778,137.0,165.7958984375
2025-07-12 18:25:09.812,137.0,165.869140625
2025-07-12 18:25:09.846,137.0,166.6259765625
2025-07-12 18:25:09.880,137.0,167.1875
2025-07-12 18:25:09.914,137.0,167.1875
2025-07-12 18:25:09.948,137.0,167.28515625
2025-07-12 18:25:09.982,137.0,166.357421875
2025-07-12 18:25:10.016,137.0,165.3076171875
2025-07-12 18:25:10.050,137.0,165.3076171875
2025-07-12 18:25:10.084,137.0,165.5517578125
2025-07-12 18:25:10.118,137.0,166.2353515625
2025-07-12 18:25:10.152,137.0,166.6015625
2025-07-12 18:25:10.186,137.0,166.9677734375
2025-07-12 18:25:10.221,137.0,166.9189453125
2025-07-12 18:25:10.254,137.0,166.89453125
2025-07-12 18:25:10.288,137.0,166.650390625
2025-07-12 18:25:10.322,137.0,166.5283203125
2025-07-12 18:25:10.356,137.0,166.5283203125
2025-07-12 18:25:10.390,137.0,166.5771484375
2025-07-12 18:25:10.423,137.0,166.7724609375
2025-07-12 18:25:10.458,137.0,166.796875
2025-07-12 18:25:10.492,137.0,166.748046875
2025-07-12 18:25:10.526,137.0,166.455078125
2025-07-12 18:25:10.561,137.0,166.4306640625
2025-07-12 18:25:10.595,137.0,166.50390625
2025-07-12 18:25:10.629,137.0,166.9921875
2025-07-12 18:25:10.663,137.0,167.578125
2025-07-12 18:25:10.697,137.0,167.529296875
2025-07-12 18:25:10.731,137.0,167.48046875
2025-07-12 18:25:10.765,137.0,167.3095703125
2025-07-12 18:25:10.799,137.0,167.138671875
2025-07-12 18:25:10.833,137.0,167.138671875
2025-07-12 18:25:10.867,137.0,167.333984375
2025-07-12 18:25:10.901,137.0,168.1396484375
2025-07-12 18:25:10.935,137.0,168.75
2025-07-12 18:25:10.969,137.0,168.75
2025-07-12 18:25:11.003,137.0,168.6279296875
2025-07-12 18:25:11.037,137.0,168.5546875
2025-07-12 18:25:11.071,136.0,168.3837890625
2025-07-12 18:25:11.105,136.0,168.3837890625
2025-07-12 18:25:11.140,136.0,168.5546875
2025-07-12 18:25:11.174,136.0,168.701171875
2025-07-12 18:25:11.208,136.0,168.701171875
2025-07-12 18:25:11.242,135.0,168.65234375
2025-07-12 18:25:11.276,135.0,168.4326171875
2025-07-12 18:25:11.309,135.0,168.359375
2025-07-12 18:25:11.344,134.0,168.408203125
2025-07-12 18:25:11.378,134.0,168.212890625
2025-07-12 18:25:11.413,134.0,168.212890625
2025-07-12 18:25:11.447,134.0,168.2861328125
2025-07-12 18:25:11.481,133.0,168.3837890625
2025-07-12 18:25:11.515,133.0,168.1640625
2025-07-12 18:25:11.549,133.0,168.017578125
2025-07-12 18:25:11.583,133.0,167.9931640625
2025-07-12 18:25:11.617,133.0,167.9931640625
2025-07-12 18:25:11.651,132.0,168.0419921875
2025-07-12 18:25:11.684,132.0,168.1884765625
2025-07-12 18:25:11.718,132.0,168.2861328125
2025-07-12 18:25:11.752,132.0,168.2861328125
2025-07-12 18:25:11.786,132.0,168.115234375
2025-07-12 18:25:11.820,131.0,167.2607421875
2025-07-12 18:25:11.854,131.0,166.5283203125
2025-07-12 18:25:11.888,131.0,166.2841796875
2025-07-12 18:25:11.922,131.0,166.4306640625
2025-07-12 18:25:11.956,131.0,166.7724609375
2025-07-12 18:25:11.990,131.0,167.1875
2025-07-12 18:25:12.023,131.0,167.7490234375
2025-07-12 18:25:12.057,131.0,167.7734375
2025-07-12 18:25:12.092,131.0,167.6025390625
2025-07-12 18:25:12.126,130.0,167.3095703125
2025-07-12 18:25:12.159,130.0,167.1630859375
2025-07-12 18:25:12.193,130.0,167.1630859375
2025-07-12 18:25:12.227,130.0,167.3095703125
2025-07-12 18:25:12.261,130.0,167.4072265625
2025-07-12 18:25:12.296,130.0,167.48046875
2025-07-12 18:25:12.330,130.0,167.4560546875
2025-07-12 18:25:12.364,130.0,167.2607421875
2025-07-12 18:25:12.398,130.0,166.943359375
2025-07-12 18:25:12.432,130.0,166.845703125
2025-07-12 18:25:12.466,130.0,166.8701171875
2025-07-12 18:25:12.500,130.0,166.9189453125
2025-07-12 18:25:12.534,130.0,166.9189453125
2025-07-12 18:25:12.568,130.0,166.9189453125
2025-07-12 18:25:12.602,130.0,166.7724609375
2025-07-12 18:25:12.636,130.0,166.4794921875
2025-07-12 18:25:12.670,130.0,166.2109375
2025-07-12 18:25:12.704,130.0,166.1376953125
2025-07-12 18:25:12.738,130.0,166.015625
2025-07-12 18:25:12.772,130.0,165.9912109375
2025-07-12 18:25:12.806,130.0,165.9912109375
2025-07-12 18:25:12.840,130.0,165.966796875
2025-07-12 18:25:12.874,130.0,165.966796875
2025-07-12 18:25:12.907,130.0,165.9912109375
2025-07-12 18:25:12.942,130.0,166.015625
2025-07-12 18:25:12.976,130.0,166.0400390625
2025-07-12 18:25:13.009,130.0,166.1376953125
2025-07-12 18:25:13.043,130.0,166.162109375
2025-07-12 18:25:13.077,130.0,166.1865234375
2025-07-12 18:25:13.111,130.0,166.162109375
2025-07-12 18:25:13.145,130.0,166.259765625
2025-07-12 18:25:13.179,130.0,166.2841796875
2025-07-12 18:25:13.213,130.0,166.6259765625
2025-07-12 18:25:13.247,130.0,166.7236328125
2025-07-12 18:25:13.281,130.0,166.9677734375
2025-07-12 18:25:13.315,130.0,166.455078125
2025-07-12 18:25:13.349,130.0,166.0400390625
2025-07-12 18:25:13.383,130.0,165.8203125
2025-07-12 18:25:13.417,130.0,166.259765625
2025-07-12 18:25:13.452,130.0,166.5283203125
2025-07-12 18:25:13.486,130.0,166.4794921875
2025-07-12 18:25:13.519,130.0,166.40625
2025-07-12 18:25:13.553,130.0,166.40625
2025-07-12 18:25:13.587,130.0,166.2353515625
2025-07-12 18:25:13.621,130.0,165.869140625
2025-07-12 18:25:13.655,130.0,165.8447265625
2025-07-12 18:25:13.689,131.0,165.625
2025-07-12 18:25:13.723,131.0,165.478515625
2025-07-12 18:25:13.757,131.0,165.673828125
2025-07-12 18:25:13.792,131.0,166.015625
2025-07-12 18:25:13.826,131.0,166.3818359375
2025-07-12 18:25:13.861,131.0,166.30859375
2025-07-12 18:25:13.895,131.0,166.2841796875
2025-07-12 18:25:13.929,131.0,166.259765625
2025-07-12 18:25:13.963,131.0,166.2109375
2025-07-12 18:25:13.997,131.0,166.2109375
2025-07-12 18:25:14.031,131.0,166.2841796875
2025-07-12 18:25:14.065,131.0,166.4306640625
2025-07-12 18:25:14.099,131.0,166.4306640625
2025-07-12 18:25:14.133,131.0,166.50390625
2025-07-12 18:25:14.167,131.0,166.5283203125
2025-07-12 18:25:14.201,131.0,166.357421875
2025-07-12 18:25:14.235,131.0,166.30859375
2025-07-12 18:25:14.270,131.0,166.2841796875
2025-07-12 18:25:14.304,131.0,166.2109375
2025-07-12 18:25:14.338,131.0,166.162109375
2025-07-12 18:25:14.373,131.0,166.1376953125
2025-07-12 18:25:14.407,131.0,165.966796875
2025-07-12 18:25:14.441,131.0,165.8203125
2025-07-12 18:25:14.475,131.0,165.8203125
2025-07-12 18:25:14.509,131.0,165.771484375
2025-07-12 18:25:14.543,131.0,165.7470703125
2025-07-12 18:25:14.577,131.0,165.8203125
2025-07-12 18:25:14.610,132.0,165.91796875
2025-07-12 18:25:14.644,132.0,166.015625
2025-07-12 18:25:14.678,132.0,166.11328125
2025-07-12 18:25:14.713,132.0,166.1865234375
2025-07-12 18:25:14.746,132.0,166.357421875
2025-07-12 18:25:14.781,132.0,166.4794921875
2025-07-12 18:25:14.815,132.0,166.4794921875
2025-07-12 18:25:14.849,132.0,166.455078125
2025-07-12 18:25:14.884,132.0,166.3818359375
2025-07-12 18:25:14.918,132.0,166.2841796875
2025-07-12 18:25:14.952,132.0,166.1865234375
2025-07-12 18:25:14.986,132.0,166.1865234375
2025-07-12 18:25:15.019,132.0,166.1865234375
2025-07-12 18:25:15.053,132.0,166.1376953125
2025-07-12 18:25:15.087,132.0,166.064453125
2025-07-12 18:25:15.121,132.0,166.015625
2025-07-12 18:25:15.156,132.0,166.015625
2025-07-12 18:25:15.190,132.0,166.015625
2025-07-12 18:25:15.223,132.0,165.966796875
2025-07-12 18:25:15.257,132.0,165.966796875
2025-07-12 18:25:15.291,132.0,166.0888671875
2025-07-12 18:25:15.325,132.0,166.1865234375
2025-07-12 18:25:15.359,132.0,166.259765625
2025-07-12 18:25:15.393,132.0,166.259765625
2025-07-12 18:25:15.427,132.0,166.259765625
2025-07-12 18:25:15.461,132.0,166.40625
2025-07-12 18:25:15.495,132.0,166.455078125
2025-07-12 18:25:15.529,132.0,166.552734375
2025-07-12 18:25:15.563,132.0,166.5771484375
2025-07-12 18:25:15.596,132.0,166.50390625
2025-07-12 18:25:15.631,132.0,166.1865234375
2025-07-12 18:25:15.665,132.0,165.9423828125
2025-07-12 18:25:15.700,132.0,165.8935546875
2025-07-12 18:25:15.734,132.0,165.8935546875
2025-07-12 18:25:15.768,132.0,165.8935546875
2025-07-12 18:25:15.801,132.0,165.9912109375
2025-07-12 18:25:15.835,132.0,166.0888671875
2025-07-12 18:25:15.870,132.0,166.11328125
2025-07-12 18:25:15.904,132.0,166.1376953125
2025-07-12 18:25:15.939,132.0,166.0888671875
2025-07-12 18:25:15.972,132.0,166.0400390625
2025-07-12 18:25:16.007,132.0,166.064453125
2025-07-12 18:25:16.041,132.0,166.3330078125
2025-07-12 18:25:16.075,132.0,166.455078125
2025-07-12 18:25:16.109,132.0,166.50390625
2025-07-12 18:25:16.143,132.0,166.50390625
2025-07-12 18:25:16.177,132.0,166.796875
2025-07-12 18:25:16.211,132.0,166.796875
2025-07-12 18:25:16.245,132.0,166.796875
2025-07-12 18:25:16.280,132.0,166.69921875
2025-07-12 18:25:16.314,132.0,166.50390625
2025-07-12 18:25:16.348,132.0,166.357421875
2025-07-12 18:25:16.382,132.0,166.30859375
2025-07-12 18:25:16.415,132.0,166.064453125
2025-07-12 18:25:16.449,132.0,166.0400390625
2025-07-12 18:25:16.483,132.0,166.0888671875
2025-07-12 18:25:16.517,132.0,166.30859375
2025-07-12 18:25:16.551,132.0,166.4306640625
2025-07-12 18:25:16.585,132.0,166.4306640625
2025-07-12 18:25:16.619,132.0,166.4306640625
2025-07-12 18:25:16.653,132.0,166.30859375
2025-07-12 18:25:16.687,132.0,166.259765625
2025-07-12 18:25:16.721,132.0,166.2353515625
2025-07-12 18:25:16.755,132.0,166.3818359375
2025-07-12 18:25:16.789,132.0,166.4794921875
2025-07-12 18:25:16.823,132.0,166.455078125
2025-07-12 18:25:16.857,132.0,166.50390625
2025-07-12 18:25:16.891,132.0,166.5283203125
2025-07-12 18:25:16.926,132.0,166.552734375
2025-07-12 18:25:16.960,132.0,167.041015625
2025-07-12 18:25:16.994,132.0,166.7236328125
2025-07-12 18:25:17.028,132.0,166.11328125
2025-07-12 18:25:17.061,132.0,165.478515625
2025-07-12 18:25:17.095,132.0,165.1611328125
2025-07-12 18:25:17.129,132.0,165.2587890625
2025-07-12 18:25:17.163,132.0,165.5029296875
2025-07-12 18:25:17.197,132.0,165.869140625
2025-07-12 18:25:17.231,132.0,166.2109375
2025-07-12 18:25:17.265,132.0,166.4794921875
2025-07-12 18:25:17.299,132.0,166.4794921875
2025-07-12 18:25:17.333,132.0,166.5771484375
2025-07-12 18:25:17.367,132.0,166.650390625
2025-07-12 18:25:17.400,132.0,166.650390625
2025-07-12 18:25:17.434,132.0,166.650390625
2025-07-12 18:25:17.469,132.0,166.650390625
2025-07-12 18:25:17.502,132.0,166.5283203125
2025-07-12 18:25:17.536,132.0,166.2841796875
2025-07-12 18:25:17.571,132.0,166.064453125
2025-07-12 18:25:17.605,132.0,166.064453125
2025-07-12 18:25:17.638,132.0,166.064453125
2025-07-12 18:25:17.672,132.0,166.064453125
2025-07-12 18:25:17.706,132.0,166.064453125
2025-07-12 18:25:17.739,132.0,166.259765625
2025-07-12 18:25:17.774,132.0,166.50390625
2025-07-12 18:25:17.807,132.0,166.455078125
2025-07-12 18:25:17.841,132.0,166.40625
2025-07-12 18:25:17.875,132.0,166.3818359375
2025-07-12 18:25:17.908,132.0,166.357421875
2025-07-12 18:25:17.942,132.0,166.2841796875
2025-07-12 18:25:17.977,132.0,166.3330078125
2025-07-12 18:25:18.011,132.0,166.357421875
2025-07-12 18:25:18.045,132.0,166.4794921875
2025-07-12 18:25:18.079,132.0,166.4794921875
2025-07-12 18:25:18.113,132.0,166.455078125
2025-07-12 18:25:18.146,132.0,166.0888671875
2025-07-12 18:25:18.180,132.0,166.0888671875
2025-07-12 18:25:18.215,132.0,165.9912109375
2025-07-12 18:25:18.249,132.0,165.9423828125
2025-07-12 18:25:18.284,132.0,166.0888671875
2025-07-12 18:25:18.318,132.0,166.1865234375
2025-07-12 18:25:18.352,132.0,166.3330078125
2025-07-12 18:25:18.386,132.0,166.40625
2025-07-12 18:25:18.420,132.0,166.943359375
2025-07-12 18:25:18.455,132.0,166.8212890625
2025-07-12 18:25:18.489,132.0,166.69921875
2025-07-12 18:25:18.524,132.0,166.69921875
2025-07-12 18:25:18.557,132.0,166.7236328125
2025-07-12 18:25:18.591,132.0,166.7236328125
2025-07-12 18:25:18.625,132.0,166.7236328125
2025-07-12 18:25:18.660,132.0,166.6259765625
2025-07-12 18:25:18.693,132.0,166.40625
2025-07-12 18:25:18.728,132.0,166.2353515625
2025-07-12 18:25:18.761,132.0,166.2353515625
2025-07-12 18:25:18.795,132.0,166.30859375
2025-07-12 18:25:18.829,132.0,166.5283203125
2025-07-12 18:25:18.864,132.0,166.5283203125
2025-07-12 18:25:18.898,132.0,166.5283203125
2025-07-12 18:25:18.932,132.0,166.50390625
2025-07-12 18:25:18.966,132.0,166.4794921875
2025-07-12 18:25:19.000,132.0,166.5283203125
2025-07-12 18:25:19.034,132.0,166.5283203125
2025-07-12 18:25:19.068,132.0,166.552734375
2025-07-12 18:25:19.103,132.0,166.552734375
2025-07-12 18:25:19.136,132.0,166.40625
2025-07-12 18:25:19.170,132.0,166.3330078125
2025-07-12 18:25:19.205,132.0,166.3330078125
2025-07-12 18:25:19.238,132.0,166.50390625
2025-07-12 18:25:19.273,132.0,166.4794921875
2025-07-12 18:25:19.306,132.0,166.40625
2025-07-12 18:25:19.340,132.0,165.966796875
2025-07-12 18:25:19.374,132.0,165.8935546875
2025-07-12 18:25:19.408,132.0,166.30859375
2025-07-12 18:25:19.443,132.0,166.8701171875
2025-07-12 18:25:19.477,132.0,167.1875
2025-07-12 18:25:19.511,132.0,167.236328125
2025-07-12 18:25:19.545,132.0,167.1142578125
2025-07-12 18:25:19.579,132.0,166.9189453125
2025-07-12 18:25:19.613,132.0,166.9189453125
2025-07-12 18:25:19.647,132.0,166.89453125
2025-07-12 18:25:19.681,132.0,166.8701171875
2025-07-12 18:25:19.715,132.0,166.357421875
2025-07-12 18:25:19.750,132.0,165.9912109375
2025-07-12 18:25:19.783,132.0,165.8935546875
2025-07-12 18:25:19.818,132.0,166.064453125
2025-07-12 18:25:19.852,132.0,166.650390625
2025-07-12 18:25:19.886,132.0,167.041015625
2025-07-12 18:25:19.920,132.0,167.041015625
2025-07-12 18:25:19.954,132.0,167.0166015625
2025-07-12 18:25:19.988,132.0,166.943359375
2025-07-12 18:25:20.022,132.0,166.8701171875
2025-07-12 18:25:20.056,132.0,166.6015625
2025-07-12 18:25:20.089,132.0,166.5771484375
2025-07-12 18:25:20.123,132.0,166.50390625
2025-07-12 18:25:20.158,132.0,166.1376953125
2025-07-12 18:25:20.191,132.0,166.2841796875
2025-07-12 18:25:20.226,132.0,166.50390625
2025-07-12 18:25:20.259,132.0,166.6015625
2025-07-12 18:25:20.294,132.0,166.796875
2025-07-12 18:25:20.328,132.0,166.6748046875
2025-07-12 18:25:20.363,132.0,166.50390625
2025-07-12 18:25:20.397,132.0,166.30859375
2025-07-12 18:25:20.431,132.0,166.2841796875
2025-07-12 18:25:20.465,132.0,165.966796875
2025-07-12 18:25:20.499,132.0,166.1376953125
2025-07-12 18:25:20.533,132.0,166.943359375
2025-07-12 18:25:20.567,132.0,167.5537109375
2025-07-12 18:25:20.601,132.0,168.8720703125
2025-07-12 18:25:20.635,132.0,168.5546875
2025-07-12 18:25:20.669,132.0,167.7734375
2025-07-12 18:25:20.703,132.0,166.3818359375
2025-07-12 18:25:20.738,132.0,165.9912109375
2025-07-12 18:25:20.772,132.0,166.30859375
2025-07-12 18:25:20.807,132.0,166.9677734375
2025-07-12 18:25:20.841,132.0,167.3095703125
2025-07-12 18:25:20.875,132.0,167.1875
2025-07-12 18:25:20.910,132.0,166.9677734375
2025-07-12 18:25:20.944,132.0,166.9189453125
2025-07-12 18:25:20.978,132.0,166.650390625
2025-07-12 18:25:21.012,132.0,166.650390625
2025-07-12 18:25:21.046,132.0,166.69921875
2025-07-12 18:25:21.080,132.0,166.748046875
2025-07-12 18:25:21.114,132.0,166.9677734375
2025-07-12 18:25:21.149,132.0,166.9677734375
2025-07-12 18:25:21.183,132.0,167.08984375
2025-07-12 18:25:21.217,132.0,167.08984375
2025-07-12 18:25:21.251,132.0,166.796875
2025-07-12 18:25:21.285,132.0,166.4306640625
2025-07-12 18:25:21.319,132.0,166.4306640625
2025-07-12 18:25:21.354,132.0,166.69921875
2025-07-12 18:25:21.387,132.0,167.2119140625
2025-07-12 18:25:21.422,132.0,167.333984375
2025-07-12 18:25:21.456,132.0,167.0166015625
2025-07-12 18:25:21.489,132.0,166.7724609375
2025-07-12 18:25:21.524,132.0,166.455078125
2025-07-12 18:25:21.558,132.0,166.455078125
2025-07-12 18:25:21.592,132.0,166.9189453125
2025-07-12 18:25:21.626,132.0,167.333984375
2025-07-12 18:25:21.660,132.0,167.3828125
2025-07-12 18:25:21.695,132.0,167.4072265625
2025-07-12 18:25:21.729,132.0,167.3583984375
2025-07-12 18:25:21.763,132.0,167.3095703125
2025-07-12 18:25:21.797,132.0,167.4072265625
2025-07-12 18:25:21.832,132.0,167.431640625
2025-07-12 18:25:21.865,132.0,167.0654296875
2025-07-12 18:25:21.899,132.0,166.943359375
2025-07-12 18:25:21.933,132.0,166.9189453125
2025-07-12 18:25:21.967,132.0,167.3095703125
2025-07-12 18:25:22.001,132.0,167.431640625
2025-07-12 18:25:22.035,132.0,167.431640625
2025-07-12 18:25:22.070,132.0,167.3828125
2025-07-12 18:25:22.104,132.0,167.578125
2025-07-12 18:25:22.138,132.0,166.69921875
2025-07-12 18:25:22.172,132.0,166.1865234375
2025-07-12 18:25:22.206,132.0,165.7958984375
2025-07-12 18:25:22.240,132.0,166.2353515625
2025-07-12 18:25:22.274,132.0,167.1630859375
2025-07-12 18:25:22.308,132.0,167.67578125
2025-07-12 18:25:22.342,132.0,167.96875
2025-07-12 18:25:22.376,132.0,167.7001953125
2025-07-12 18:25:22.410,132.0,167.578125
2025-07-12 18:25:22.444,132.0,167.3095703125
2025-07-12 18:25:22.479,132.0,167.2607421875
2025-07-12 18:25:22.513,132.0,167.28515625
2025-07-12 18:25:22.547,132.0,167.5048828125
2025-07-12 18:25:22.581,132.0,167.67578125
2025-07-12 18:25:22.615,132.0,167.6513671875
2025-07-12 18:25:22.650,132.0,167.3828125
2025-07-12 18:25:22.684,132.0,167.2119140625
2025-07-12 18:25:22.719,132.0,167.28515625
2025-07-12 18:25:22.753,132.0,167.431640625
2025-07-12 18:25:22.787,132.0,167.4560546875
2025-07-12 18:25:22.821,132.0,167.431640625
2025-07-12 18:25:22.856,132.0,167.4072265625
2025-07-12 18:25:22.890,132.0,167.6513671875
2025-07-12 18:25:22.924,132.0,167.48046875
2025-07-12 18:25:22.958,132.0,167.1875
2025-07-12 18:25:22.992,132.0,167.041015625
2025-07-12 18:25:23.027,132.0,167.041015625
2025-07-12 18:25:23.062,132.0,167.333984375
2025-07-12 18:25:23.095,132.0,167.87109375
2025-07-12 18:25:23.129,132.0,167.6513671875
2025-07-12 18:25:23.164,132.0,167.5537109375
2025-07-12 18:25:23.197,132.0,167.529296875
2025-07-12 18:25:23.231,132.0,167.4560546875
2025-07-12 18:25:23.265,132.0,167.431640625
2025-07-12 18:25:23.299,132.0,167.431640625
2025-07-12 18:25:23.332,132.0,167.5537109375
2025-07-12 18:25:23.367,132.0,167.578125
2025-07-12 18:25:23.401,132.0,167.578125
2025-07-12 18:25:23.435,132.0,167.578125
2025-07-12 18:25:23.469,132.0,167.5048828125
2025-07-12 18:25:23.503,132.0,167.4072265625
2025-07-12 18:25:23.537,132.0,167.4072265625
2025-07-12 18:25:23.571,132.0,167.4072265625
2025-07-12 18:25:23.605,132.0,167.4560546875
2025-07-12 18:25:23.640,132.0,167.4560546875
2025-07-12 18:25:23.674,132.0,167.431640625
2025-07-12 18:25:23.708,132.0,167.4072265625
2025-07-12 18:25:23.742,132.0,167.5537109375
2025-07-12 18:25:23.775,132.0,167.7734375
2025-07-12 18:25:23.809,132.0,167.7734375
2025-07-12 18:25:23.843,132.0,167.4560546875
2025-07-12 18:25:23.877,132.0,166.552734375
2025-07-12 18:25:23.911,132.0,166.259765625
2025-07-12 18:25:23.945,132.0,166.7724609375
2025-07-12 18:25:23.978,132.0,167.67578125
2025-07-12 18:25:24.012,132.0,167.7734375
2025-07-12 18:25:24.047,132.0,167.724609375
2025-07-12 18:25:24.080,132.0,167.578125
2025-07-12 18:25:24.115,132.0,167.3095703125
2025-07-12 18:25:24.148,132.0,167.0166015625
2025-07-12 18:25:24.182,132.0,166.40625
2025-07-12 18:25:24.216,132.0,166.455078125
2025-07-12 18:25:24.249,132.0,166.4306640625
2025-07-12 18:25:24.283,132.0,166.40625
2025-07-12 18:25:24.318,132.0,166.796875
2025-07-12 18:25:24.352,132.0,167.1142578125
2025-07-12 18:25:24.386,132.0,167.578125
2025-07-12 18:25:24.420,132.0,167.4560546875
2025-07-12 18:25:24.454,132.0,167.2607421875
2025-07-12 18:25:24.488,132.0,166.9677734375
2025-07-12 18:25:24.522,132.0,166.015625
2025-07-12 18:25:24.556,132.0,166.0400390625
2025-07-12 18:25:24.590,132.0,166.30859375
2025-07-12 18:25:24.624,132.0,166.748046875
2025-07-12 18:25:24.658,132.0,166.6748046875
2025-07-12 18:25:24.692,132.0,166.6748046875
2025-07-12 18:25:24.727,132.0,166.5283203125
2025-07-12 18:25:24.761,132.0,166.1865234375
2025-07-12 18:25:24.795,132.0,166.162109375
2025-07-12 18:25:24.828,132.0,166.2109375
2025-07-12 18:25:24.862,132.0,166.30859375
2025-07-12 18:25:24.896,132.0,166.3818359375
2025-07-12 18:25:24.931,132.0,166.3818359375
2025-07-12 18:25:24.965,132.0,166.30859375
2025-07-12 18:25:25.000,132.0,166.2353515625
2025-07-12 18:25:25.033,132.0,166.40625
2025-07-12 18:25:25.068,132.0,166.40625
2025-07-12 18:25:25.101,132.0,166.6748046875
2025-07-12 18:25:25.135,132.0,166.89453125
2025-07-12 18:25:25.170,132.0,166.9189453125
2025-07-12 18:25:25.203,132.0,166.845703125
2025-07-12 18:25:25.238,132.0,166.6015625
2025-07-12 18:25:25.272,132.0,166.4306640625
2025-07-12 18:25:25.305,132.0,166.3330078125
2025-07-12 18:25:25.339,132.0,166.3818359375
2025-07-12 18:25:25.373,132.0,166.40625
2025-07-12 18:25:25.408,132.0,166.40625
2025-07-12 18:25:25.442,132.0,166.4794921875
2025-07-12 18:25:25.476,132.0,166.4794921875
2025-07-12 18:25:25.510,132.0,166.4794921875
2025-07-12 18:25:25.544,132.0,166.455078125
2025-07-12 18:25:25.578,132.0,166.3818359375
2025-07-12 18:25:25.612,132.0,166.30859375
2025-07-12 18:25:25.646,132.0,166.30859375
2025-07-12 18:25:25.680,132.0,166.357421875
2025-07-12 18:25:25.713,132.0,166.69921875
2025-07-12 18:25:25.748,132.0,166.796875
2025-07-12 18:25:25.781,132.0,166.845703125
2025-07-12 18:25:25.816,132.0,166.8701171875
2025-07-12 18:25:25.850,132.0,166.69921875
2025-07-12 18:25:25.884,132.0,166.2841796875
2025-07-12 18:25:25.918,132.0,166.2353515625
2025-07-12 18:25:25.952,132.0,166.2353515625
2025-07-12 18:25:25.986,132.0,166.3330078125
2025-07-12 18:25:26.020,132.0,166.4306640625
2025-07-12 18:25:26.054,132.0,166.50390625
2025-07-12 18:25:26.088,132.0,166.455078125
2025-07-12 18:25:26.122,132.0,166.455078125
2025-07-12 18:25:26.156,132.0,166.50390625
2025-07-12 18:25:26.190,132.0,166.5771484375
2025-07-12 18:25:26.224,132.0,166.5771484375
2025-07-12 18:25:26.259,132.0,166.50390625
2025-07-12 18:25:26.293,132.0,166.4794921875
2025-07-12 18:25:26.327,132.0,166.552734375
2025-07-12 18:25:26.361,132.0,166.8212890625
2025-07-12 18:25:26.395,132.0,166.8701171875
2025-07-12 18:25:26.429,132.0,166.748046875
2025-07-12 18:25:26.463,132.0,166.650390625
2025-07-12 18:25:26.497,132.0,166.40625
2025-07-12 18:25:26.531,132.0,166.2353515625
